models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
cafferesnet101--vgg19--deepens_resnet101--deepens_resnet50--6--73--84--88,0.7417050000000001,0.3574493355187517,0.0351611550630815,0.7383662089699952,1.0425859702191598,0.8653975985210626,0.9480535094981024,0.0593903549015522,0.0006948195805307,,no_avg,258322616,6--73--84--88,4,het,1,imagenet,ind,,1
cafferesnet101--vgg19--deepens_resnet101--deepens_resnet50--6--73--84--88,0.78032,0.306307459448052,0.0203394616368413,0.7774220900118858,0.8507567863766429,0.8730569942564509,0.9596861426372836,1574.6649169921875,0.0007197884260676,,avg_logits,258322616,6--73--84--88,4,het,1,imagenet,ind,,1
cafferesnet101--vgg19--deepens_resnet101--deepens_resnet50--6--73--84--88,0.78002,0.3129065691038056,0.0419958761709928,0.776709929818762,0.867986120366745,0.8664194408176279,0.9571242793106384,0.0593903549015522,0.0006502768956124,,avg_probs,258322616,6--73--84--88,4,het,1,imagenet,ind,,1
efficientnet-b0--deepens_resnet101--deepens_resnet50--deepens_resnet50--14--84--88--92,0.752345,0.3467822167962914,0.0427808956940099,0.7493374023069855,1.0081916851854802,0.8613569843839088,0.9477776330295028,0.0502901971340179,0.0006612084107473,,no_avg,100951796,14--84--88--92,4,het,1,imagenet,ind,,1
efficientnet-b0--deepens_resnet101--deepens_resnet50--deepens_resnet50--14--84--88--92,0.78434,0.3022712948485989,0.0168402532106637,0.7817672380590842,0.8283408703333389,0.8702127390445301,0.9594413021009548,1561.601318359375,0.0007070795400068,,avg_logits,100951796,14--84--88--92,4,het,1,imagenet,ind,,1
efficientnet-b0--deepens_resnet101--deepens_resnet50--deepens_resnet50--14--84--88--92,0.78418,0.309064567763261,0.055528743456453,0.7812933838010337,0.8626751682664372,0.864660010714757,0.9563868067668728,0.0502901971340179,0.0006234907777979,,avg_probs,100951796,14--84--88--92,4,het,1,imagenet,ind,,1
densenet201--resnext101_32x4d--wide_resnet101_2--deepens_resnet101--10--53--75--87,0.777845,0.3160532334704697,0.0483853933229669,0.7754797004062743,0.9029188330833672,0.8661898528914217,0.956079007464666,0.0526932217180728,0.0007587686850456,,no_avg,235627512,10--53--75--87,4,het,1,imagenet,ind,,1
densenet201--resnext101_32x4d--wide_resnet101_2--deepens_resnet101--10--53--75--87,0.807,0.2744481806844792,0.0345150940178334,0.8048190146300668,0.7485558743800137,0.8740294148994229,0.9649871142256968,1001.7947387695312,0.000778705230914,,avg_logits,235627512,10--53--75--87,4,het,1,imagenet,ind,,1
densenet201--resnext101_32x4d--wide_resnet101_2--deepens_resnet101--10--53--75--87,0.80696,0.2765333158018234,0.0234360656012594,0.804561745970141,0.7495591130082626,0.8686785513073148,0.9633615805720912,0.0526932217180728,0.0007192487246356,,avg_probs,235627512,10--53--75--87,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet101--se_resnext50_32x4d--10--33--57--61,0.77922,0.3163097866507111,0.0378955176539719,0.7764732033053151,0.9367596533476024,0.8537035711288321,0.9487783394912912,0.0534030124545097,0.0006808204489061,,no_avg,124061984,10--33--57--61,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet101--se_resnext50_32x4d--10--33--57--61,0.8133,0.267436462813598,0.0191731941282748,0.8108664707587546,0.7364430147906537,0.870316803969571,0.9644807239997608,1116.6556396484375,0.0007390904938802,,avg_logits,124061984,10--33--57--61,4,het,1,imagenet,ind,,1
densenet201--inceptionv3--se_resnet101--se_resnext50_32x4d--10--33--57--61,0.81268,0.2762575292220547,0.064779292987287,0.8099193514157772,0.7815448115352959,0.8644755252880536,0.9618087177431518,0.0534030124545097,0.0006407682085409,,avg_probs,124061984,10--33--57--61,4,het,1,imagenet,ind,,1
