models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.610765,0.5200608118377064,0.0793610575276954,0.6066809219195346,1.7513967201781022,0.848835392679272,0.9012617448814816,0.0875809635837963,0.0005510309387361,,no_avg,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.6676,0.4449874161022046,0.0262035733765084,0.6637560144981014,1.392995132250656,0.8595592947851347,0.9263427692855096,1862.1035410950635,0.0005885583038636,,avg_logits,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.66556,0.4543750891498591,0.0568128474167894,0.6608061536090942,1.440066475685274,0.85497484759038,0.9218959464613828,0.0875809635837963,0.000485345203865,,avg_probs,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.660605,0.4609241542482761,0.060887931421527,0.6564543199460837,1.497182903159282,0.8508453611614313,0.9170144362839658,0.0798152142698155,0.000585474325757,,no_avg,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.71412,0.3900373516061213,0.0254637813683737,0.7099443108157822,1.1795390872315472,0.8644881528283416,0.9414016023697622,1600.982617335436,0.0006297271695447,,avg_logits,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.71148,0.4010627435459145,0.065614093434725,0.7065935153295182,1.2321671755998522,0.8609265756824458,0.9372260121153606,0.0798152142698155,0.000525612883348,,avg_probs,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.66028,0.4609367411978528,0.0566090935522114,0.6562049543136084,1.49260538371457,0.8495587334015449,0.9161215131712576,0.0795470988657793,0.0005791368077064,,no_avg,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.71468,0.3887888737201904,0.0236077540240471,0.7105261670243204,1.1730024040017195,0.8641525530507748,0.9411209743500168,1577.4877809526026,0.0006232904518395,,avg_logits,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.71108,0.4012764170485183,0.0701052051285361,0.705960035279961,1.232014095644113,0.8617344948712405,0.9373001697334048,0.0795470988657793,0.0005194764885477,,avg_probs,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.7423,0.367023828099454,0.0885292838560374,0.7385402056294939,1.168093451261949,0.8562848154627491,0.9363583911474078,0.0502319423467405,0.000521234421974,,no_avg,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_1,ood,,1
